objectid,audience,alternateIdentifier,provenance,dateAccepted,extent,type,medium,date,subject/geographic,originInfo/place,culture,description,display_template,object_location,title,format
8370-c,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Earring,Fiber; Shell; Glass,,Asia-Southeast Asia-Philippines-Cotabato-,,,"A fragment of an earring made from string, glass beads and shell.; ",,,8370-c,
8373-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sword,Metal; Horn; Wicker,,Asia-Southeast Asia-Philippines-Cebu-,Barrio Tabac,,"One sword (a) and sheath (b).  Sword is a 'Pinote,' with a metal blade hafted in a carabao horn handle with wicker accents.; possibly used during 1899 insurrection",,,8373-a,
8373-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Ivory; Wicker,,Asia-Southeast Asia-Philippines-Cebu-,Barrio Tabac,,"One sword (a) and sheath (b).    Sheath is wood with wicker bands and a decorative ivory ""eye"" with a dark wood center.; ",,,8373-b,
8374-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Knife,Metal; Horn,,Asia-Southeast Asia-Philippines-Cebu-,Barrio Tabac,,"One ""Pinote"" war knife (a) and scabbard (b) probably used during the insurrection of 1899. Carved carabao horn handle; a ""Talibon"". A kind of sword used for fighting by the Christian natives of the Philippines. The blade is very heavy, straight on the back and curved on the edge, with a very long point. The hilt curves sharply towards the end - from Stone, G.C. ""A Glossary of the Construction, Decoration and Use of Arms and Amor"" p. 601, and Fig. 769. Also see Foreman, John, ""The Philappine Islands"" New York 1906, p. 485.",,,8374-a,
8374-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Botanical; Wicker,,Asia-Southeast Asia-Philippines-Cebu-,Barrio Tabac,,"One Pinote war knife (a) and scabbard (b) probably used during the insurrection of 1899. Light wooden sheath; a ""Talibon"". A kind of sword used for fighting by the Christian natives of the Philippines. The blade is very heavy, straight on the back and curved on the edge, with a very long point. The hilt curves sharply towards the end - from Stone, G.C. ""A Glossary of the Construction, Decoration and Use of Arms and Amor"" p. 601, and Fig. 769. Also see Foreman, John, ""The Philappine Islands"" New York 1906, p. 485.",,,8374-b,
8375-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Knife,Metal; Wood,,Asia-Southeast Asia-Philippines-Sulu-,Jolo Island;,,"Wide bladed knife (""Siping"") with wooden sheath.  Said to have been picked up in the battlefield of Buud Dajo, 1904.; ",,,8375-a,
8375-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Wicker,,Asia-Southeast Asia-Philippines-Sulu-,Jolo Island;,,"Sheath for knife 8375a.  Wood, wrapped with rattan and string.  Said to have been picked up in the Battlefield of Buud Dajo, 1904.; ",,,8375-b,
8392-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Kris,Metal; Ivory; Silver; Wood,,Asia-Southeast Asia-Philippines-Sulu-,"Tanibilauangan Island, near Tandubas Island;",,One wavy kris sword (a) and sheath (b).  Sword has a metal blade hafted in a wooden handle tipped with carved ivory and embellished with silver filigree.; ,,,8392-a,
8392-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Botanical; Wicker,,Asia-Southeast Asia-Philippines-Sulu-,"Tanibilauangan Island, near Tandubas Island;",,One wavy kris sword (a) and sheath (b).  Sheath is wooden with wicker and natural cordage.; ,,,8392-b,
8401-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Knife,Metal; Botanical; Wood,,Asia-Southeast Asia-Philippines-Cebu-,Asturias,,"One small knife (a) with a sheath (b).  The knife has a wooden handle with plant fiber cordage tied near the top of the blade, and a metal washer or coin is strung onto this string.  Used in cutting coconut flowers.; ",,,8401-a,
8401-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Botanical,,Asia-Southeast Asia-Philippines-Cebu-,Asturias,,"One small knife (a) with a sheath (b).  Sheath is wood, open on the front. A plant fiber cord is attached near the top.; ",,,8401-b,
8406-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Knife,Metal; Wood; Wicker,,Asia-Southeast Asia-Philippines-Cebu-,Cebu,,One Bolo knife (a) and sheath (b).  Knife has a metal blade and a wooden handle with wicker bands.; ,,,8406-a,
8406-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Botanical; Wicker; Animal bone,,Asia-Southeast Asia-Philippines-Cebu-,Cebu,,"One Bolo knife (a) and sheath (b).  Sheath is made of wood, embellished with wicker, bone and botanical fiber cord.; ",,,8406-b,
8409-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Tube,Bamboo,,Asia-Southeast Asia-Philippines-Cebu-,Cebu,,"bamboo tube for carrying coconut sap. Similar to 8403, used example.; Used example of Cat# 8403",,,8409-a,
8409-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Tube,Bamboo; Fiber,,Asia-Southeast Asia-Philippines-Cebu-,Cebu,,"Bamboo tube for carrying tuba from tree to house. 


A hollow bamboo tube forms the body with a tusk shaped wooden handle lashed on with fiber near the top, possibly for carrying over a shoulder.  There is also fiber decorating the opening and creating a place to slide in a brush (item c).; Used example of Cat# 8403",,,8409-b,
8409-c,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Brush,Wood; Metal,,Asia-Southeast Asia-Philippines-Cebu-,Cebu,,"brush for cleaning tuba tube 


A long wooden shaft, somewhat wide, with a raised section at the end.  Metal wire is lashed around it in two places.; Used example of Cat# 8403",,,8409-c,
8414-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Knife,Metal; Wood,,Asia-Southeast Asia-Philippines-Cebu-,Danao,,One large Bolo knife (a) and sheath (b). Knife has a slightly rusted metal blade and a wooden handle with carved designs.; ,,,8414-a,
8414-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Metal,,Asia-Southeast Asia-Philippines-Cebu-,Danao,,"One large Bolo knife (a) and sheath (b).  Sheath is wooden with metal accents, incised geometric designs, and a loop carved in so that the sheath can be worn.; ",,,8414-b,
8415-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Knife,Metal; Wood; Wicker,,Asia-Southeast Asia-Philippines-Zamboanga del Norte-Sibutad,Mindanao Island; Punta Silla,,One bolo knife (a) and sheath (b).  Knife has a metal blade (rusty) and a wooden handle with wicker trim.; ,,,8415-a,
8415-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Botanical; Metal; Wicker,,Asia-Southeast Asia-Philippines-Zamboanga del Norte-Sibutad,Mindanao Island; Punta Silla,,"One bolo knife (a) and sheath (b).  Sheath is wood with wicker, metal and botanical material cordage.; ",,,8415-b,
8418-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Box,Bamboo; Wicker; Fiber,,Asia-Southeast Asia-Philippines-Bohol-,"Barrio Mayacabac, Dauis",,Bamboo container consisting of a section of wide bamboo with wicker wrapped around at the base and midsection and a small fiber cord for carrying.  Used as a pocket in the fields when work clothes have no pockets.; ,,,8418-a,
8418-c,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Lid (cover),Fiber,,Asia-Southeast Asia-Philippines--,,,Top part of a small covered woven basket.  Fits on 8418b.; ,,,8418-c,
8422-a,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Kris,Metal; Wood; Fiber,,Asia-Southeast Asia-Philippines-Bohol-,"Barrio Biquing, Dauis",Moro,One wavy kris (a) and sheath (b).  Kris has a metal blade (rusty) and a wooden handle wound with fiber cord.; ,,,8422-a,
8422-b,Ethnology & Material Culture,Accession Number: 220,UMMAA Expedition,08/31/1925,1,Ethnographic; Sheath,Wood; Wicker,,Asia-Southeast Asia-Philippines-Bohol-,"Barrio Biquing, Dauis",Moro,"One wavy kris (a) and sheath (b).   Sheath is wood with wicker bands and fiber cord wound around it, and part of the sheath is painted red.; ",,,8422-b,
8436-a,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Sword,Metal; Wood,,Asia-Southeast Asia-Philippines--,Luzon Island;,,One sword (a) and sheath (b).  Sword is metal with a wooden handle.; ,,,8436-a,
8436-b,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Sheath,Wood; Horn; Leather (tanned); Copper; Wicker,,Asia-Southeast Asia-Philippines--,Luzon Island;,,"One sword (a) and sheath (b).  Sword is metal with a wooden handle.  Sheath is wood with copper, leather and wicker decoration; shaft of sheath is wrapped with strips of horn.; ",,,8436-b,
8476-a,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Comb,Bamboo,,Asia-Southeast Asia-Philippines-National Capital Region-,Manila,,A bamboo comb.; ,,,8476-a,
8476-b,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Comb,Bamboo,,Asia-Southeast Asia-Philippines-National Capital Region-,Manila,,A bamboo comb.; ,,,8476-b,
8476-c,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Comb,Bamboo,,Asia-Southeast Asia-Philippines-National Capital Region-,Manila,,A bamboo comb.; ,,,8476-c,
8476-d,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Comb,Bamboo,,Asia-Southeast Asia-Philippines-National Capital Region-,Manila,,A bamboo comb.; ,,,8476-d,
8476-e,Ethnology & Material Culture,Accession Number: 1,UMMAA Expedition,1872,1,Ethnographic; Comb,Bamboo,,Asia-Southeast Asia-Philippines-National Capital Region-,Manila,,A bamboo comb.; ,,,8476-e,
8525-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Dagger,Metal; Wood,,Asia-Southeast Asia-Philippines-Leyte-,Palo,,One dagger (a) and sheath (b).  Dagger has a metal blade (slightly rusty) and a wooden handle.; ,,,8525-a,
8525-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Sheath,Wood; Wicker,,Asia-Southeast Asia-Philippines-Leyte-,Palo,,"One dagger (a) and sheath (b).  Sheath is wood with wicker bands and a cord, probably designed for use as a belt.  ""H.N. Cole, Dec 28, 1901,"" is written on the wood in black ink.; ",,,8525-b,
8526-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Dagger,Metal,,Asia-Southeast Asia-Philippines-Leyte-,Palo,,One dagger (a) with sheath (b).  Dagger has a metal blade and a wooden handle.; ,,,8526-a,
8526-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Sheath,Wood,,Asia-Southeast Asia-Philippines-Leyte-,Palo,,"One dagger (a) with sheath (b).  Sheath is wood with wicker, metal and natural cord.  A note written in ink on the sheath reads, ""H. N. Cole, Palo, Leyte, P. I., May 15, 1902.""; ",,,8526-b,
8527-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,"A large gourd cup, possibly a coconut.; ",,,8527-a,
8527-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,"A large gourd cup, possibly a coconut.; ",,,8527-b,
8527-c,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,"A large gourd cup, possibly a coconut.; ",,,8527-c,
8528-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,A small gourd cup.; ,,,8528-a,
8528-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,A small gourd cup.; ,,,8528-b,
8528-c,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,A small gourd cup.; ,,,8528-c,
8528-d,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Gourd,,Asia-Southeast Asia-Philippines--,,,A small gourd cup.  The cup is attached by copper wire to 8556 c.; ,,,8528-d,
8529-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Wood; Metal,,Asia-Southeast Asia-Philippines--,,,Small square wood measuring cup held together with metal nails; ,,,8529-a,
8529-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Cup,Wood; Metal,,Asia-Southeast Asia-Philippines--,,,Small square wood measuring cup held together with metal nails; ,,,8529-b,
8543-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Dagger,Metal; Wood,,Asia-Southeast Asia-Philippines--,,,Dagger with rusty metal blade. Wood handle with loop carved at top.  Stored in sheath 8543b.; ,,,8543-a,
8556-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Hook,Wood,,Asia-Southeast Asia-Philippines--,,,A wooden pot hook.; ,,,8556-a,
8556-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Hook,Wood,,Asia-Southeast Asia-Philippines--,,,A wooden pot hook.; ,,,8556-b,
8556-c,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Hook,Wood,,Asia-Southeast Asia-Philippines--,,,A wooden pot hook.  The hook is attached by copper wire to 8528 d.; ,,,8556-c,
8559-a,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Sword,Horn; Mother of Pearl,,Asia-Southeast Asia-Philippines--,,,"One decorative sword made of Carabao horn.  The item has come apart into three pieces (as originally manufactured), including the ""blade""(a), the ""hilt"" (b), and the ""grip"" (c).  The ""blade"" (a) has multiple teardrop-shaped mother of pearl inlays, one piece of which is missing.; ",,,8559-a,
8559-b,Ethnology & Material Culture,Accession Number: 950,Purchase,07/24/1933,1,Ethnographic; Sword,Horn,,Asia-Southeast Asia-Philippines--,,,"One decorative sword made of Carabao horn.  The item has come apart into three pieces (as originally manufactured), including the ""blade""(a), the ""hilt"" (b), and the ""grip"" (c).  The ""blade"" (a) has multiple teardrop-shaped mother of pearl inlays, one piece of which is missing.; ",,,8559-b,
